student_id,name,program,year
2669,Patrick Pineda,Physics,Junior
2670,Audrey Richardson,Computer Science,Sophomore
2671,Tiffany Ray,Data Science,Sophomore
2672,Antonio Nichols,Chemistry,Junior
2673,Veronica Flores,Marketing,Junior
2674,Michael Hogan,Data Science,Junior
2675,Lindsay Walker,Psychology,Senior
2676,Joshua Murray,Data Science,Sophomore
2677,Tommy Hood,Economics,Junior
2678,Mr. Kyle Thomas DDS,Electrical Engineering,Sophomore
2679,Michele George,Chemistry,Senior
2680,William Martinez,Computer Science,Sophomore
2681,Michelle Mendoza DVM,Economics,Junior
2682,Michael Bennett DVM,Mathematics,Sophomore
2683,Ronald Clark,Marketing,Sophomore
2684,Rita Graves,Economics,Sophomore
2685,Sean White,Data Science,Senior
2686,Mr. William Hopkins,Biology,Senior
2687,Wendy Kelley,Biology,Junior
2688,Michael Mooney,Biology,Junior
2689,Jeanne Rose,Biology,Sophomore
2690,Michael Lee,Computer Science,Senior
2691,Jennifer Anderson,Mathematics,Senior
2692,Lauren Trujillo,Chemistry,Sophomore
2693,Michelle Ellis,Chemistry,Senior
2694,Chad Dominguez,Mathematics,Sophomore
2695,Charles Robinson,Electrical Engineering,Sophomore
2696,Nancy Smith,Electrical Engineering,Senior
2697,Laura Gregory,Mathematics,Sophomore
2698,Brittany Clements MD,Mechanical Engineering,Junior
2699,Tammy Davis,Physics,Sophomore
2700,Catherine Williams,Information Technology,Junior
2701,Miss Leslie Booker,Finance,Senior
2702,Jennifer Johnson,Physics,Sophomore
2703,John Watts,Information Technology,Sophomore
2704,Marissa Bennett,Physics,Junior
2705,Rebecca Barrett,Economics,Senior
2706,Sharon Santos,Finance,Senior
2707,Matthew Richardson,Finance,Junior
2708,Bradley Burns,Biology,Senior
2709,Katrina Johnson,Data Science,Junior
2710,Laura Hill,Economics,Junior
2711,Rebecca White,Civil Engineering,Sophomore
2712,Mr. Jeffrey Duncan,Data Science,Junior
2713,Arthur Stout,Computer Science,Sophomore
2714,Cathy Hess,Mathematics,Senior
2715,Justin Herrera,Data Science,Sophomore
2716,Katherine Stone,Mechanical Engineering,Sophomore
2717,Michelle Tyler,Marketing,Senior
2718,Paul Sheppard,Data Science,Sophomore
2719,Catherine George,Chemistry,Senior
2720,Justin Mcbride,Electrical Engineering,Sophomore
2721,Carl Harris,Biology,Senior
2722,Justin York,Physics,Senior
2723,William Hunter,Marketing,Sophomore
2724,Joshua Henderson,Marketing,Sophomore
2725,April Turner,Electrical Engineering,Sophomore
2726,Kelly Patton,Electrical Engineering,Sophomore
2727,Jill Ray,Computer Science,Senior
2728,Kelly Andersen,Information Technology,Junior
2729,Joshua Clark,Economics,Junior
2730,Robert Young,Information Technology,Senior
2731,Elijah Wall,Physics,Junior
2732,Lindsey Robinson,Mechanical Engineering,Sophomore
2733,Carl Dean,Mathematics,Senior
2734,David James,Electrical Engineering,Senior
2735,Jennifer Miller,Computer Science,Junior
2736,Jeffery Neal,Biology,Senior
2737,Andrea Oconnor,Information Technology,Senior
2738,Melissa Lee MD,Finance,Junior
2739,Samantha Jacobs,Marketing,Senior
2740,Christian Riddle,Mechanical Engineering,Sophomore
2741,Alexander Munoz,Biology,Sophomore
2742,Caleb Rodriguez,Finance,Senior
2743,Andrea Bowman,Marketing,Sophomore
2744,Gavin Nelson,Physics,Sophomore
2745,Courtney Smith,Civil Engineering,Sophomore
2746,Wayne Gray,Economics,Sophomore
2747,Timothy Thompson,Marketing,Sophomore
2748,Elizabeth Nicholson,Civil Engineering,Junior
2749,Joseph Graves PhD,Psychology,Senior
2750,Lisa Mosley,Mathematics,Junior
2751,Travis Price,Mechanical Engineering,Junior
2752,Patrick Faulkner,Physics,Sophomore
2753,Linda Atkinson,Computer Science,Senior
2754,Cameron Smith,Economics,Sophomore
2755,Brittney Martinez,Mechanical Engineering,Junior
2756,Nicolas Brown,Chemistry,Sophomore
2757,Vanessa Zimmerman,Computer Science,Sophomore
2758,Lee Mann,Electrical Engineering,Sophomore
2759,William Lindsey,Information Technology,Senior
2760,Desiree Patterson,Electrical Engineering,Junior
2761,Sierra Cervantes,Data Science,Sophomore
2762,Scott Meza,Civil Engineering,Senior
2763,Erik Davis,Information Technology,Senior
2764,Nicholas Duffy,Mechanical Engineering,Sophomore
2765,Anthony Paul,Physics,Senior
2766,Katherine Baxter,Mathematics,Junior
2767,Jessica Romero,Physics,Junior
2768,Karen Robertson,Economics,Sophomore
2769,Dr. Melissa Sullivan DDS,Information Technology,Sophomore
2770,Nichole Klein,Psychology,Sophomore
2771,Nicole Sanchez,Psychology,Junior
2772,Tiffany Morrow,Chemistry,Senior
2773,Kelsey Lynch,Chemistry,Junior
2774,Traci Craig,Mechanical Engineering,Sophomore
2775,Kelly Walker,Information Technology,Sophomore
2776,Ryan Palmer,Computer Science,Sophomore
2777,Jenny Gray,Electrical Engineering,Senior
2778,Brian Sloan,Data Science,Junior
2779,Joshua Miranda,Chemistry,Junior
2780,Edwin Carter,Marketing,Junior
2781,Oscar Carroll,Mechanical Engineering,Sophomore
2782,Eric Fitzpatrick,Chemistry,Junior
2783,Samantha Johnson,Data Science,Sophomore
2784,Luke Freeman,Biology,Junior
2785,Luis Murphy,Economics,Junior
2786,Aaron Zamora,Psychology,Junior
2787,Henry Garcia,Mechanical Engineering,Junior
2788,Bradley Robertson Jr.,Civil Engineering,Junior
2789,John Moore,Electrical Engineering,Sophomore
2790,Courtney Foster,Information Technology,Sophomore
2791,Jeffrey White,Mechanical Engineering,Senior
2792,Ashley Gonzales,Computer Science,Sophomore
2793,Candice Gomez,Information Technology,Junior
2794,Ian Harrell,Marketing,Junior
2795,Colton Williams,Civil Engineering,Senior
2796,Patrick Santana,Electrical Engineering,Junior
2797,Cristian Mendoza,Data Science,Senior
2798,Deborah Fisher,Biology,Junior
2799,Rebecca Klein,Marketing,Sophomore
2800,Phillip Macias,Psychology,Senior
2801,Tammy Cameron,Psychology,Senior
2802,Brian Rodriguez,Data Science,Junior
2803,Christopher Porter,Economics,Sophomore
2804,Cynthia Gregory,Biology,Junior
2805,William Mclaughlin,Computer Science,Sophomore
2806,Dylan Tucker,Physics,Senior
2807,Danielle Hernandez,Chemistry,Sophomore
2808,Danielle Wang,Mechanical Engineering,Senior
2809,Wendy Wright,Finance,Senior
2810,Christina Mccarthy,Marketing,Senior
2811,Meredith Shaw,Marketing,Sophomore
2812,Willie Garza,Electrical Engineering,Junior
2813,Crystal Anderson,Finance,Senior
2814,William Hickman,Mechanical Engineering,Senior
2815,Luis Davis,Marketing,Sophomore
2816,Jason Torres,Biology,Senior
2817,Crystal Rogers,Mechanical Engineering,Sophomore
2818,Jordan Schneider,Economics,Junior
2819,Derrick Ramirez,Electrical Engineering,Senior
2820,Jason Flores,Electrical Engineering,Junior
2821,Andrew Williams,Data Science,Senior
2822,Christy Kennedy,Marketing,Sophomore
2823,Ashlee Lopez,Computer Science,Senior
2824,Heidi Torres,Data Science,Senior
2825,Adam Arnold,Psychology,Junior
2826,Erin Figueroa,Psychology,Junior
2827,Richard Rice,Psychology,Sophomore
2828,Matthew Clark,Information Technology,Junior
2829,Stephen Anderson,Chemistry,Sophomore
2830,Barbara Willis,Chemistry,Junior
2831,Martha Lee,Computer Science,Senior
2832,Tammy Jones,Mathematics,Senior
2833,Grace Swanson,Electrical Engineering,Junior
2834,Christina Le MD,Biology,Sophomore
2835,Joshua King,Information Technology,Junior
2836,Sarah Meadows,Economics,Senior
2837,Stephanie West,Economics,Sophomore
2838,Susan Jones,Psychology,Junior
2839,Timothy Gordon,Economics,Junior
2840,Kyle Horton,Information Technology,Junior
2841,Angel Knight,Mechanical Engineering,Senior
2842,Melissa Yang,Computer Science,Sophomore
2843,Michael Berg,Biology,Junior
2844,Carol Christensen,Computer Science,Senior
2845,Richard Morales,Finance,Sophomore
2846,Clinton Moore,Psychology,Sophomore
2847,Michael Suarez,Civil Engineering,Senior
2848,Joy Zimmerman,Marketing,Senior
2849,Elizabeth Robinson,Physics,Senior
2850,Kristen Jackson,Finance,Sophomore
2851,David Williams,Electrical Engineering,Senior
2852,Stephen Ho,Economics,Junior
2853,Richard Day,Chemistry,Sophomore
2854,Rodney Nichols,Psychology,Sophomore
2855,Gregory Jacobs,Psychology,Junior
2856,Bradley Thornton,Chemistry,Senior
2857,Miranda Ortiz,Civil Engineering,Senior
2858,Erika Brown,Marketing,Junior
2859,Samantha Robinson,Mechanical Engineering,Senior
2860,Cassandra Bonilla,Chemistry,Senior
2861,Veronica Osborne,Economics,Sophomore
2862,Ashley Reese,Information Technology,Senior
2863,Matthew Berg,Mathematics,Sophomore
2864,Kristen Montoya,Chemistry,Junior
2865,Derrick Perkins,Psychology,Senior
2866,Nicole Moore,Civil Engineering,Junior
2867,Nicholas Richardson,Finance,Senior
2868,Anna White,Chemistry,Senior
2869,Scott Lopez,Information Technology,Sophomore
2870,Nicholas Holland Jr.,Data Science,Junior
2871,Christopher Long,Data Science,Senior
2872,Andrea Jones,Mechanical Engineering,Senior
2873,Terry Waller,Biology,Sophomore
2874,Joseph Acosta,Physics,Senior
2875,Lindsey Gray,Mathematics,Sophomore
2876,Ronald Hines,Information Technology,Junior
2877,Amanda Wright,Mathematics,Junior
2878,Charles Burton,Psychology,Sophomore
2879,Vincent Rosario,Mechanical Engineering,Junior
2880,Noah Morgan,Information Technology,Junior
2881,Christina Castillo,Computer Science,Senior
2882,Jill Martin,Psychology,Senior
2883,Christopher Brown,Marketing,Sophomore
2884,Lori Martinez,Civil Engineering,Junior
2885,Ashley Phillips,Economics,Senior
2886,Sara Thomas,Marketing,Senior
2887,Allison Simmons,Data Science,Junior
2888,Matthew Perez,Computer Science,Senior
2889,Janice Henson,Mechanical Engineering,Sophomore
2890,Ashley Jackson,Finance,Junior
2891,Brian Sosa,Psychology,Senior
2892,Luis Wilson,Economics,Senior
2893,Tamara Huang,Civil Engineering,Sophomore
2894,Cassandra Moreno,Mechanical Engineering,Senior
2895,Meghan Hernandez,Data Science,Senior
2896,Elizabeth Roth,Psychology,Sophomore
2897,Brian Hendricks,Information Technology,Junior
2898,Tasha Cochran,Electrical Engineering,Senior
2899,Angela Smith,Marketing,Junior
2900,Brittany Rios,Finance,Junior
2901,James Griffith,Biology,Senior
2902,Karen Jones,Mechanical Engineering,Sophomore
2903,Tina Ramirez,Physics,Junior
2904,Zachary White,Chemistry,Junior
2905,Francisco Coleman,Economics,Sophomore
2906,Jennifer Leon,Data Science,Junior
2907,Robert Valdez,Marketing,Senior
2908,Jason Crawford,Mechanical Engineering,Senior
2909,Kim Underwood,Physics,Senior
2910,Kevin Fisher,Finance,Junior
2911,Melissa Goodman,Mechanical Engineering,Senior
2912,Cynthia Smith,Finance,Senior
2913,Alicia Grant DVM,Mathematics,Sophomore
2914,Amy Bailey,Mathematics,Senior
2915,Sharon Fuentes,Mechanical Engineering,Junior
2916,Charles Castaneda,Electrical Engineering,Junior
2917,Susan Sanchez,Electrical Engineering,Sophomore
2918,Amy Taylor,Mechanical Engineering,Senior
2919,Michele Bennett,Data Science,Senior
2920,Vincent Watson,Finance,Senior
2921,Mary Jones,Electrical Engineering,Junior
2922,Sheila Johnson,Mechanical Engineering,Sophomore
2923,Bob Jones,Civil Engineering,Junior
2924,Robin Hernandez,Finance,Junior
2925,Patrick Adkins,Marketing,Senior
2926,Elizabeth Jenkins,Electrical Engineering,Senior
2927,Richard Dominguez,Biology,Senior
2928,Christopher Ibarra,Mechanical Engineering,Senior
2929,Paul Gordon,Physics,Junior
2930,Ronnie Frazier,Civil Engineering,Sophomore
2931,Kristen Gallegos,Finance,Sophomore
2932,Kathryn Fletcher,Computer Science,Junior
2933,Christopher Dudley,Data Science,Sophomore
2934,Vanessa Martinez,Electrical Engineering,Sophomore
2935,Manuel Robinson,Mathematics,Junior
2936,Paul Hansen,Civil Engineering,Sophomore
2937,Rose Mcdonald,Physics,Senior
2938,Martin Wilcox,Physics,Sophomore
2939,Robert Lucas,Psychology,Sophomore
2940,Brian Miller,Mechanical Engineering,Junior
2941,Sarah Johnson,Mathematics,Senior
2942,Joshua Jones,Computer Science,Junior
2943,Nicole Parker,Psychology,Junior
2944,Margaret Johnson,Information Technology,Senior
2945,William Cunningham,Psychology,Senior
2946,Rachel Williams,Mechanical Engineering,Senior
2947,Tony Smith,Psychology,Sophomore
2948,Douglas Sanders,Mechanical Engineering,Senior
2949,Paul Swanson,Finance,Junior
2950,Michele Davis,Mathematics,Senior
2951,Patrick Garcia,Civil Engineering,Senior
2952,Brittany Matthews,Physics,Senior
2953,Kevin Christian,Electrical Engineering,Sophomore
2954,Christian Ford,Biology,Junior
2955,Anna Higgins,Biology,Senior
2956,Rhonda Pena,Chemistry,Senior
2957,Candace Stuart,Computer Science,Sophomore
2958,Monica Curtis,Mechanical Engineering,Junior
2959,Gloria Floyd,Mathematics,Senior
2960,Isaac Chase,Psychology,Junior
2961,Steven Schroeder,Psychology,Sophomore
2962,Daniel Bishop,Electrical Engineering,Senior
2963,Christian Burton,Mechanical Engineering,Senior
2964,Robert Thomas PhD,Chemistry,Senior
2965,Tracy Harrington,Finance,Senior
2966,Brandon Edwards,Marketing,Sophomore
2967,Candice Ramirez,Civil Engineering,Senior
2968,Brandon White,Mathematics,Junior
2969,Deanna Kennedy,Economics,Sophomore
2970,Shawn Santos,Electrical Engineering,Sophomore
2971,Caleb Carroll,Data Science,Sophomore
2972,Scott Morales,Mechanical Engineering,Senior
2973,Sylvia Anderson,Information Technology,Junior
2974,Ryan Crane,Computer Science,Junior
2975,Michael Hunter,Physics,Senior
2976,Shawn Fleming,Physics,Sophomore
2977,Maria Figueroa,Data Science,Senior
2978,Roberto Smith,Psychology,Junior
2979,Donna Moore,Computer Science,Junior
2980,Benjamin Price,Economics,Senior
2981,Brandon Owens,Data Science,Sophomore
2982,Stephanie Marshall,Data Science,Junior
2983,Nicholas Lowery,Marketing,Sophomore
2984,Patricia Gonzalez,Civil Engineering,Senior
2985,Evan Davies,Marketing,Senior
2986,Dr. John Ramirez,Physics,Junior
2987,Christopher Harrison,Civil Engineering,Senior
2988,Erica Johnson,Finance,Junior
2989,Jamie Mayer,Information Technology,Senior
2990,Jeffrey Kennedy,Chemistry,Senior
2991,Sean Cisneros,Mathematics,Sophomore
2992,Debra Reid,Finance,Sophomore
2993,Benjamin Sullivan,Civil Engineering,Senior
2994,Michael Savage,Data Science,Junior
2995,Mckenzie Green,Finance,Senior
2996,Anna Valenzuela,Biology,Sophomore
2997,Paul Martin,Chemistry,Sophomore
2998,Jason Alvarez,Mathematics,Senior
2999,Caitlyn Horton,Chemistry,Junior
3000,Michael Price,Chemistry,Junior
3001,Richard Harper,Mathematics,Senior
3002,Michael Jensen,Finance,Junior
3003,William Mcmillan,Finance,Senior
3004,Nancy Stewart,Computer Science,Sophomore
3005,Jimmy Hernandez,Electrical Engineering,Junior
3006,Ashley Cordova,Economics,Sophomore
3007,Joseph Smith,Electrical Engineering,Senior
3008,Ronnie Martinez,Marketing,Sophomore
3009,Wayne Davis,Computer Science,Senior
3010,William Fisher,Chemistry,Junior
3011,Carol Gray,Civil Engineering,Sophomore
3012,Tristan Bonilla,Biology,Junior
3013,Alexis Cervantes,Finance,Senior
3014,Steven Shaw,Physics,Sophomore
3015,Melissa Banks,Finance,Junior
3016,Jason Bell,Finance,Senior
3017,Kelly Hubbard,Economics,Junior
3018,Christopher Patterson,Computer Science,Junior
3019,Kurt Daniels,Electrical Engineering,Sophomore
3020,Ryan Barker,Chemistry,Senior
3021,Douglas Oliver,Information Technology,Sophomore
3022,Shannon Cowan,Data Science,Senior
3023,Ashley Banks,Finance,Sophomore
3024,Jennifer Crawford,Electrical Engineering,Sophomore
3025,Tammy Garcia,Mathematics,Senior
3026,Kevin Johnson,Electrical Engineering,Sophomore
3027,Jason Walker,Psychology,Senior
3028,James Gonzalez,Biology,Sophomore
3029,Caleb Ponce,Mathematics,Senior
3030,Jennifer Hoover,Psychology,Senior
3031,Natalie Smith,Mechanical Engineering,Junior
3032,Danny Campbell,Electrical Engineering,Sophomore
3033,Deborah Roberson,Mechanical Engineering,Senior
3034,Jennifer Allen,Data Science,Sophomore
3035,Jennifer Smith,Economics,Senior
3036,James Montoya,Chemistry,Sophomore
3037,Lindsay Rogers,Information Technology,Sophomore
3038,Wendy Allen,Computer Science,Sophomore
3039,Cheryl Newman,Civil Engineering,Junior
3040,Rebecca Lane,Finance,Sophomore
3041,Mark Madden,Marketing,Sophomore
3042,Tanner Holmes,Physics,Junior
3043,Brett Owen,Biology,Junior
3044,Lynn Mueller,Electrical Engineering,Junior
3045,Lori Green,Biology,Junior
3046,Tiffany Harris,Computer Science,Junior
3047,Jeffrey Fuller,Electrical Engineering,Sophomore
3048,Alyssa Zimmerman,Finance,Sophomore
3049,Angela Reyes,Electrical Engineering,Senior
3050,Bianca Chavez,Marketing,Sophomore
3051,Heather Allen,Civil Engineering,Senior
3052,Elizabeth Nichols,Marketing,Sophomore
3053,Richard Hartman,Mechanical Engineering,Sophomore
3054,Mary Hill,Chemistry,Senior
3055,Lori Little,Information Technology,Junior
3056,Ashley Stevens,Civil Engineering,Senior
3057,Ashley Campbell,Physics,Senior
3058,Anna Snyder,Information Technology,Junior
3059,Ryan Myers,Civil Engineering,Junior
3060,Alex Jones DVM,Biology,Junior
3061,Michael Brooks,Psychology,Senior
3062,Terry Stokes,Computer Science,Junior
3063,Adam White,Data Science,Senior
3064,Lisa Johnson,Mathematics,Sophomore
3065,Wendy Webb,Mechanical Engineering,Junior
3066,Kimberly Moore,Civil Engineering,Senior
3067,Tammy Lee,Physics,Senior
3068,Alexander Hunt,Data Science,Junior
3069,Sean Wilson,Electrical Engineering,Senior
3070,Garrett Robinson,Electrical Engineering,Junior
3071,Teresa Adams,Computer Science,Senior
3072,Dr. Gregory Arnold,Psychology,Senior
3073,Patrick Simpson,Data Science,Sophomore
3074,Jennifer Lee,Computer Science,Sophomore
3075,Michael Clay,Marketing,Senior
3076,James Silva,Biology,Senior
3077,Emily Bauer,Finance,Sophomore
3078,Katherine Andrade,Physics,Sophomore
3079,Paul Cabrera,Mechanical Engineering,Senior
3080,Lisa Patterson,Mechanical Engineering,Junior
3081,Jacqueline Chen,Mathematics,Junior
3082,Christopher Johnson,Electrical Engineering,Senior
3083,Laurie Carter,Data Science,Sophomore
3084,Maria Sanford,Data Science,Sophomore
3085,Allen White,Marketing,Junior
3086,Richard Howard,Mathematics,Sophomore
3087,Matthew Watson,Data Science,Senior
3088,Barbara Flores,Civil Engineering,Senior
3089,Gary Marshall,Psychology,Sophomore
3090,Stephanie Hoffman,Psychology,Senior
3091,Lance Rose,Economics,Senior
3092,Donald Franklin,Finance,Sophomore
3093,Shannon Jones,Physics,Senior
3094,Jennifer Avila,Information Technology,Junior
3095,Francisco Gonzalez,Information Technology,Sophomore
3096,Kathleen Mooney,Mechanical Engineering,Senior
3097,Caleb Jackson,Economics,Junior
3098,James Ray,Chemistry,Sophomore
3099,Mason Chase,Electrical Engineering,Senior
3100,Susan Mitchell DVM,Mathematics,Sophomore
3101,Steven Hull,Physics,Senior
3102,Matthew Jones,Information Technology,Sophomore
3103,Robert Cummings,Chemistry,Junior
3104,Paul Ross,Economics,Junior
3105,Emily Salazar,Marketing,Senior
3106,Michael Gibson,Physics,Senior
3107,Tracy Martinez,Marketing,Sophomore
3108,Luke Johnson,Marketing,Senior
3109,Adam Garcia,Chemistry,Junior
3110,Michael Graham,Biology,Sophomore
3111,Corey Barrera,Computer Science,Junior
3112,Steven Mayo,Mathematics,Sophomore
3113,Shawna Green,Mechanical Engineering,Senior
3114,Ashley Valentine,Electrical Engineering,Junior
